abn,charity_name,state,charity_size,conducted_activities,main_activity,staff_part_time_2017,staff_casual_2017,staff_full_time_2017,staff_volunteers,operates_in_vic,government_grants_2017,donations_and_bequests_2017,all_other_revenue_2017,total_revenue_2017,other_income_2017,total_gross_income_2017,employee_expenses_2017,interest_expenses_2017,grants_and_donations_made_for_use_in_australia_2017,grants_and_donations_made_for_use_outside_australia_2017,all_other_expenses_2017,total_expenses_2017,net_surplus_deficit_2017,ABN_Validation
45740792623,Bayswater Rsl Sub-Branch Welfare Patriotic Fund No W69,VIC,Small,y,Social Services,0,0,0,5,y,0,0,540,1006,18000,19006,0,0,0,0,2339,2339,16667,Valid ABN
90627793073,Baytul Hikmah Inc,VIC,Medium,y,Social Services,33,15,0,10,y,0,127792,31596,740598,0,740598,403859,0,0,0,517777,921636,-181038,Valid ABN
56089812402,BDS Supports Services,VIC,Large,y,Other Health Service Delivery,19,44,45,5,y,4137734,386,900572,5086995,0,5086995,3917826,0,0,0,1002482,4920308,166687,Valid ABN
45112556368,Be The Change Limited,VIC,Small,y,Other Education,0,0,0,40,y,0,24640,1675,26315,0,26315,0,0,0,0,24994,24994,1321,Valid ABN
13159400810,Beacon Community Connections Inc,VIC,Small,y,Social Services,1,0,0,22,y,0,12240,0,50093,0,50093,3308,0,0,0,37694,41002,9091,Valid ABN
27162054637,Beacon Point Pre School Inc,VIC,Small,y,Other Education,0,0,0,5,y,11728,0,5625,18576,0,18576,0,0,0,0,10728,10728,7848,Valid ABN
84954869011,Beaconsfield Neighbourhood Centre Incorporated,VIC,Medium,y,"Economic, Social And Community Development",9,0,0,13,y,120131,92,0,358641,0,358641,272028,0,0,0,122505,394533,-35892,Valid ABN
98610540924,BEAM All Abilities Dance and Fitness Ltd,VIC,Small,y,Social Services,0,7,0,14,y,0,8000,74,21386,24,21410,5356,0,0,0,7502,12858,8552,Valid ABN
82611574871,Beanstalk Innovation Ltd,VIC,Small,y,Employment And Training,0,1,0,3,y,0,5000,0,14350,0,14350,0,0,0,0,2462,2462,11888,Valid ABN
37601992385,Beat Bullying With Confidence Foundation Pty Ltd,VIC,Small,y,Other Education,0,0,0,3,y,4000,4752,0,9352,0,9352,0,0,0,0,3730,3730,5622,Valid ABN
25057005679,Beaufort & Skipton Health Service Foundation Limited,VIC,Small,y,Other Health Service Delivery,0,0,0,7,y,0,16914,23986,40900,0,40900,0,0,0,0,1885,1885,39015,Valid ABN
32589633664,Beaumaris Rsl Sub-Branch,VIC,Small,y,Social Services,0,0,0,5,y,0,0,-91640,-91640,0,-91640,0,0,0,0,0,0,-91640,Valid ABN
43826956968,BEAUMARIS RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,y,Social Services,0,0,0,5,y,0,0,2,2,1490000,1490002,0,0,0,0,65560,65560,1424442,Valid ABN
47244277514,BEAUMARIS RSL SUB-BRANCH WELFARE PATRIOTIC FUND NO W71,VIC,Small,y,Social Services,0,0,0,5,y,0,0,1181,1293,0,1293,0,0,0,0,8411,8411,-7118,Valid ABN
17664630962,Beechworth Community Child Care Centre Inc,VIC,Medium,y,Other Education,13,2,12,6,y,508947,913,13697,977351,0,977351,790445,0,0,0,184161,974606,2745,Valid ABN
84623518622,Beechworth Kindergarten Inc,VIC,Medium,y,Other Education,6,1,4,8,y,232138,0,8873,335965,0,335965,163250,0,0,0,129286,292536,43429,Valid ABN
87866842738,Beechworth Men's Shed Inc.,VIC,Small,y,Other Health Service Delivery,0,0,0,45,y,3350,2463,5271,24062,6808,30870,0,0,0,0,20445,20445,10425,Valid ABN
50110481830,Beechworth Montessori Children's Group Inc,VIC,Large,y,"Economic, Social And Community Development",7,6,17,15,y,1687978,1098,0,2197325,0,2197325,1093774,36281,0,0,499767,1629822,567503,Valid ABN
92869152875,Behind The Label,VIC,Small,y,"Economic, Social And Community Development",0,0,0,15,y,0,0,0,846,0,846,0,0,0,0,500,500,346,Valid ABN
37132937510,Beis Efraim College Limited,VIC,Large,y,Other Education,0,0,2,0,y,1888341,62194,15939,3685678,1000,3686678,1195761,8859,0,0,2471865,3676485,10193,Valid ABN
16485356822,Beleura Hill Pre School Inc,VIC,Medium,y,Other Education,8,11,5,30,y,220543,0,553,339590,0,339590,268704,0,0,0,62902,331606,7984,Valid ABN
12859264155,Belgium Avenue Neighbourhood House Incorporated,VIC,Medium,y,"Economic, Social And Community Development",15,1,7,15,y,367619,11964,381390,871782,6137,877919,607660,0,0,0,215401,823061,54858,Valid ABN
16070575440,Belgrave South Community House,VIC,Medium,y,"Economic, Social And Community Development",0,15,2,26,y,178886,830,0,448410,0,448410,375149,0,0,0,135888,511037,-62627,Valid ABN
36175114394,Bell Grove Common Equity Rental Housing Cooperative Ltd,VIC,Small,y,Housing Activities,0,0,0,5,y,0,0,139915,139915,0,139915,0,0,0,0,166291,166291,-26376,Valid ABN
88944738655,Bell Post Hill Kindergarten Inc,VIC,Small,y,Other Education,4,0,0,6,y,3528,3872,0,7400,0,7400,5808,0,0,0,0,5808,1592,Valid ABN
32077593730,Bellarine Common Equity Rental Housing Co-operative Limited,VIC,Small,y,Housing Activities,0,0,0,5,y,0,0,178759,178759,0,178759,0,0,0,0,164127,164127,14632,Valid ABN
96536879169,Bellarine Community Health Ltd,VIC,Large,y,Other Health Service Delivery,94,17,71,138,y,7104339,866,2398143,10093742,0,10093742,6242609,0,116475,0,2694346,9053430,1040312,Valid ABN
45848490650,Bellarine Community Support Register,VIC,Small,y,Social Services,0,0,0,30,y,0,6005,4060,10955,0,10955,0,0,0,0,10536,10536,419,Valid ABN
81904786713,Bellarine Living And Learning Centre Inc,VIC,Small,y,"Economic, Social And Community Development",2,9,1,35,y,169000,29000,3200,219800,0,219800,192000,0,0,0,66800,258800,-39000,Valid ABN
45840639622,Bellarine Training and Community Hub,VIC,Medium,y,Social Services,37,5,22,13,y,644784,71,3998,894243,0,894243,721086,0,0,0,244485,965571,-71328,Valid ABN
83910312191,Bellevue Pre School Centre Inc,VIC,Small,y,Other Education,7,0,0,0,y,0,8418,48313,60025,0,60025,0,0,0,0,57914,57914,2111,Valid ABN
68772361742,Belmont Community Kindergarten Incorp,VIC,Small,y,Other Education,2,0,0,0,y,0,0,12307,12307,0,12307,0,0,0,0,31930,31930,-19623,Valid ABN
93429506771,Belonging Matters Inc,VIC,Medium,y,"Economic, Social And Community Development",2,6,2,10,y,223997,708,1945,300130,702,300832,187543,0,0,0,92312,279855,20977,Valid ABN
14615650281,Belvedere Community Centre Inc.,VIC,Small,y,"Economic, Social And Community Development",3,7,2,14,y,150711,218,953,187954,0,187954,112214,0,627,0,73675,186516,1438,Valid ABN
44781276424,Benalla And District Support Group Forchildren With Special Needs Inc,VIC,Small,y,Civic And Advocacy Activities,0,1,0,0,y,13866,700,0,15254,0,15254,9391,0,0,0,8284,17675,-2421,Valid ABN
69726150582,Benalla Euroa Violet Town Group Of Melbourne Legacy Incorporated,VIC,Small,y,Aged Care Activities,0,0,0,18,y,0,7805,1568,19886,0,19886,0,0,16505,0,11144,27649,-7763,Valid ABN
62311991470,BENALLA RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,y,Social Services,0,0,0,5,y,0,0,534,1649,0,1649,0,0,0,0,2023,2023,-374,Valid ABN
35708464538,Benalla Trust Foundation,VIC,Small,y,Emergency And Relief,0,0,0,5,y,0,1800,0,1800,5455,7255,0,0,0,0,14929,14929,-7674,Valid ABN
51012209248,Benambra Neighbourhood House,VIC,Small,y,Social Services,2,1,0,18,y,63175,8826,0,80324,0,80324,38750,0,219,0,24484,63453,16871,Valid ABN
19656347231,Bendigo & District Ostomy Assoc Inc,VIC,Large,y,Other Health Service Delivery,1,0,0,16,y,1694656,1091,0,1847155,0,1847155,72640,0,0,0,1719426,1792066,55089,Valid ABN
62135239366,Bendigo And District Aboriginal Co-Operative,VIC,Large,y,Mental Health And Crisis Intervention,34,1,59,0,y,9825311,299217,0,10542879,0,10542879,4362021,0,0,0,1903969,6265990,4276889,Valid ABN
26724921970,Bendigo Baptist Community Care Incorporated,VIC,Large,y,Social Services,4,33,26,200,y,0,88045,38391,1042176,0,1042176,601599,0,0,0,383823,985422,56754,Valid ABN
76026154968,Bendigo Community Health Services Ltd,VIC,Large,y,Other Health Service Delivery,160,23,135,65,y,17189606,11069,1458002,18777359,0,18777359,12740115,0,0,0,3912458,16652573,2124786,Valid ABN
31336592019,Bendigo Eaglehawk And Kangaroo Flat Rsl Sub-Branches Havilah Rd Rsl Sub,VIC,Medium,y,Social Services,0,0,0,5,y,0,0,780000,780000,0,780000,0,0,0,0,622626,622626,157374,Valid ABN
47685373398,Bendigo Havilah Road RSL Sub-Branch Wefare Patriotic Fund W484,VIC,Small,y,Social Services,0,0,0,5,y,0,0,4064,4064,0,4064,0,0,0,0,5863,5863,-1799,Valid ABN
47301696329,Bendigo Legacy Club,VIC,Small,y,Aged Care Activities,2,1,1,55,y,2680,19964,52321,88646,0,88646,0,0,48446,0,107811,156257,-67611,Valid ABN
55637008124,Bendigo Neighbourhood Hub Inc,VIC,Small,y,"Economic, Social And Community Development",2,0,0,22,y,169261,4737,0,181973,0,181973,93676,0,7023,0,77509,178208,3765,Valid ABN
58523408742,BENDIGO PRE SCHOOL INC,VIC,Medium,y,Other Education,0,9,3,45,y,235163,4,18727,300448,0,300448,235006,0,0,0,38782,273788,26660,Valid ABN
62153298278,Bendigo Primary Care Centre Limited,VIC,Large,y,Other Health Service Delivery,20,1,23,0,y,254700,0,0,2573931,0,2573931,1528794,0,0,0,613298,2142092,431839,Valid ABN
47570911839,Bendigo Science And Technology Museum_Inc,VIC,Medium,y,Other Education,5,12,7,37,y,72787,25350,41136,607501,0,607501,401891,0,0,0,223026,624917,-17416,Valid ABN
18178701032,Bendigo Volunteer Resource Centre Inc,VIC,Small,y,"Economic, Social And Community Development",1,2,1,15,y,90031,11161,0,105806,0,105806,84865,0,0,0,12727,97592,8214,Valid ABN
50530573188,Bengali Language And Cultural School,VIC,Small,y,Other Education,0,0,0,15,y,24252,3543,0,27795,0,27795,7834,0,3543,0,13007,24384,3411,Valid ABN
27675966331,Bennettswood Neighbourhood House Inc,VIC,Small,y,"Economic, Social And Community Development",3,0,0,33,y,86020,26341,51923,164284,0,164284,88897,0,0,0,41200,130097,34187,Valid ABN
21681384679,Ben's Shed Inc.,VIC,Small,y,Other Health Service Delivery,0,0,0,10,y,0,894,0,22534,0,22534,0,0,0,0,23690,23690,-1156,Valid ABN
70136370422,Bentleigh Bayside Community Health Limited,VIC,Large,y,Other Health Service Delivery,100,20,90,200,y,10207803,0,306842,11375746,15000,11390746,8661585,0,0,0,2376271,11037856,352890,Valid ABN
64756700342,Bentleigh Rsl Sub Branch Inc,VIC,Large,y,Social Services,11,61,70,130,y,0,0,0,10863613,91608,10955221,4222326,0,0,0,6364983,10587309,367912,Valid ABN
42147058980,BENTLEIGH RSL SUB-BRANCH  PATRIOTIC FUND,VIC,Large,y,Social Services,0,0,0,5,y,0,0,1020000,1040762,0,1040762,0,76059,0,0,496955,573014,467748,Valid ABN
20498021552,Bentleigh West Kindergarten Inc,VIC,Small,y,Other Education,3,1,0,0,y,182936,0,0,182936,136112,319048,239937,0,0,0,72499,312436,6612,Valid ABN
96461481740,Bentmoor Community Men's Shed Inc.,VIC,Small,y,"Economic, Social And Community Development",0,0,0,7,y,3788,13698,12652,30819,2,30821,0,0,0,0,24514,24514,6307,Valid ABN
74092525750,Bentons Square Community Centre Inc,VIC,Small,y,"Economic, Social And Community Development",2,1,2,15,y,72109,491,84576,157176,0,157176,74765,0,0,0,62911,137676,19500,Valid ABN
72005946789,Benwerren,VIC,Medium,y,Social Services,5,2,3,50,y,0,189043,644,304677,1144,305821,98058,0,1050,0,206713,305821,0,Valid ABN
95607105738,Benwerrin Pre School Association Incorporated,VIC,Medium,y,Other Education,2,0,7.76,14,y,251312,1740,517,445565,0,445565,363129,0,0,0,92408,455537,-9972,Valid ABN
76114480625,Beolite Village Limited,VIC,Medium,y,Housing Activities,3,0,2,11,y,0,465050,484735,949785,0,949785,79432,0,0,0,419541,498973,450812,Valid ABN
47078605697,Bereavement Assistance Limited,VIC,Large,y,Social Services,3,1,10,1,y,344704,12442,0,1143235,13042,1156277,450537,0,0,0,744532,1195069,-38792,Valid ABN
71005254964,Berengarra School Ltd.,VIC,Large,y,Other Education,11,0,25,0,y,3112925,4800,723839,3875446,5909,3881355,2297785,2942,0,0,673688,2974415,906940,Valid ABN
15029129625,Berringa And District Community Emergency Responce Team Inc.,VIC,Small,y,Emergency And Relief,0,0,0,22,y,0,350,1975,2325,0,2325,0,0,0,0,1445,1445,880,Valid ABN
24719196762,Berry Street VIC Incorporated,VIC,Large,y,Social Services,327,339,42,295,y,4952402,333956,7726,5294084,0,5294084,3623737,0,0,0,2015351,5639088,-345004,Valid ABN
18562069042,BERT WILSON CHARITABLE TRUST,VIC,Small,y,Social Services,0,0,0,3,y,0,0,0,29482,0,29482,0,0,20000,0,66,20066,9416,Valid ABN
26496078545,Berwick Neighbourhood Centre Inc,VIC,Medium,y,"Economic, Social And Community Development",11,1,4,16,y,106759,0,21946,513511,0,513511,367994,0,0,0,81211,449205,64306,Valid ABN
39024291144,Berwick Opportunity Shop Incorporated,VIC,Medium,y,"Economic, Social And Community Development",0,0,0,0,y,1000,70,0,369049,0,369049,1285,0,0,0,25084,26369,342680,Valid ABN
45824733797,BERWICK RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,y,Social Services,0,0,0,5,y,0,0,81308,107708,0,107708,0,0,0,0,53164,53164,54544,Valid ABN
44263945726,Berwick RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,y,Social Services,0,0,0,5,y,0,0,10649,11769,73092,84861,0,0,0,9000,81738,90738,-5877,Valid ABN
79010618340,Berwick Sub-Branch Returned & Services League Of Australia,VIC,Small,y,Emergency And Relief,0,0,0,100,y,0,3000,0,137151,0,137151,0,0,0,0,118649,118649,18502,Valid ABN
36151300745,Beshara Australia,VIC,Small,y,Other Education,0,0,0,0,y,0,0,0,10246,0,10246,0,0,0,0,5651,5651,4595,Valid ABN
38633820168,Bethany Community Support Inc,VIC,Large,y,Social Services,87,13,127,46,y,12855926,87833,542433,14149096,34112,14183208,10763701,0,0,0,3429176,14192877,-9669,Valid ABN
82071122524,Bethany Kindergarten Services Limited,VIC,Large,y,Other Education,84,36,62,0,y,4883903,1335943,0,6219846,0,6219846,5320100,0,0,0,1307862,6627962,-408116,Valid ABN
68554957510,Bethlehem Home For The Aged Limited,VIC,Large,y,Aged Care Activities,112,54,92,30,y,8108000,71000,71000,11415000,0,11415000,6560000,686000,0,0,3400000,10646000,769000,Valid ABN
32993803350,Better Hearing Australia Geelong Inc,VIC,Small,y,Aged Care Activities,1,0,1,4,y,0,11200,1700,12993,0,12993,7559,0,0,0,6525,14084,-1091,Valid ABN
16984530754,Better Hearing Australia VIC Inc,VIC,Medium,y,Other Health Service Delivery,1,3,4,10,y,436403,5589,0,505709,0,505709,408430,0,0,0,221250,629680,-123971,Valid ABN
54090993810,Better Place Australia,VIC,Large,y,Social Services,44,2,62,0,y,8440921,0,53090,9065018,0,9065018,6441614,0,0,0,2537941,8979555,85463,Valid ABN
87093865840,Beyond Blue Limited,VIC,Large,y,Mental Health And Crisis Intervention,35,4,112,500,y,38309912,11220695,1693528,52671031,0,52671031,10648957,0,35274770,0,2434237,48357964,4313067,Valid ABN
82846344613,Beyond Disability Incorporated,VIC,Small,y,"Economic, Social And Community Development",0,0,0,16,y,7200,0,13348,29541,0,29541,0,0,0,0,35107,35107,-5566,Valid ABN
37609882180,Beyond the Bell Great South Coast Ltd,VIC,Medium,y,Social Services,0,0,0,0,y,230000,100169,82367,412536,0,412536,0,0,0,0,215415,215415,197121,Valid ABN
42608741706,BFF FOUNDATION LTD,VIC,Small,y,Mental Health And Crisis Intervention,0,0,0,4,y,0,623,0,623,0,623,0,0,499,0,133,632,-9,Valid ABN
19066168330,Bharathi Academy Pty. Ltd.,VIC,Small,y,Other Education,0,57,0,25,y,88400,0,122108,210508,166,210674,142830,0,88400,0,16055,247285,-36611,Valid ABN
55934415138,Biala Ringwood,VIC,Small,y,Other Education,0,0,0,35,y,0,2570,15923,18493,0,18493,29847,0,0,0,10959,40806,-22313,Valid ABN
26251317740,Biccys Op Shop Supporters Inc,VIC,Small,y,Emergency And Relief,0,0,0,59,y,0,0,77932,77932,334,78266,0,0,70000,0,17371,87371,-9105,Valid ABN
64536981955,Bicycles For Humanity Melbourne Australia,VIC,Small,y,International Activities,0,0,0,50,y,5000,21216,8607,34823,0,34823,0,0,0,0,38198,38198,-3375,Valid ABN
75071682294,Big Brothers - Big Sisters Australia Limited,VIC,Large,y,"Economic, Social And Community Development",4,15,11,528,y,47550,488192,115506,1425560,0,1425560,1064344,0,0,0,462431,1526775,-101215,Valid ABN
91601570585,Big Group Hug Ltd,VIC,Small,y,Income Support And Maintenance,0,0,0,100,y,2156,22042,0,33865,0,33865,0,0,0,0,33456,33456,409,Valid ABN
61071598439,Big Issue In Australia Limited,VIC,Large,y,Employment And Training,25,117,48,35,y,1052176,336475,4300780,5795911,37770,5833681,3359413,0,0,0,2123131,5482544,351137,Valid ABN
89613025148,Big River Impact Foundation Limited,VIC,Small,y,"Economic, Social And Community Development",0,0,0,4,y,0,200000,0,200044,0,200044,0,0,0,0,0,0,200044,Valid ABN
98266918172,Biker Charity Support Group Vic Inc,VIC,Small,y,Emergency And Relief,0,0,0,18,y,0,4844,0,15580,0,15580,0,0,8683,0,5096,13779,1801,Valid ABN
46160629727,Bikes 4 Life,VIC,Small,y,"Economic, Social And Community Development",0,0,0,35,y,0,61019,88022,149041,0,149041,0,0,0,0,109281,109281,39760,Valid ABN
69204522424,Bill Tingate Brain Cancer Foundation Inc,VIC,Small,y,Other Health Service Delivery,0,0,0,8,y,0,13675,35,13710,0,13710,0,0,0,0,1053,1053,12657,Valid ABN
42683798153,Binders Common Equity Rental Housing Co-Operative Ltd,VIC,Small,y,Housing Activities,0,0,0,5,y,0,0,172806,172806,0,172806,0,0,0,0,177054,177054,-4248,Valid ABN
68161601092,BioAutism Limited,VIC,Small,y,Other Education,0,0,0,10,y,0,6018,20573,26591,318,26909,0,0,5000,0,5511,10511,16398,Valid ABN
31120863789,Bioprocessing Network Inc,VIC,Small,y,Other Education,0,0,0,20,y,0,0,0,63615,0,63615,0,0,0,0,71569,71569,-7954,Valid ABN
57608618275,Bioquisitive Limited,VIC,Small,y,Other Education,0,0,0,6,y,0,26952,1074,33975,1,33976,0,0,0,0,42491,42491,-8515,Valid ABN
18360937100,Birallee Park Neighbourhood House Inc,VIC,Medium,y,Social Services,1,0,1,219,y,239204,5969,0,252110,0,252110,113251,0,1000,0,75594,189845,62265,Valid ABN
71375299712,Birchip & District Preschool Incorporated,VIC,Small,y,Other Education,7,2,0,20,y,0,10120,22655,34329,0,34329,0,0,0,0,12694,12694,21635,Valid ABN
14341511898,Birchip Neighbourhood House Incorporated,VIC,Small,y,"Economic, Social And Community Development",0,1,1,200,y,99056,0,0,171730,4498,176228,89753,0,0,0,77566,167319,8909,Valid ABN
12208406096,Birchip RSL Sub-Branch Patriotic Fund,VIC,Small,y,Social Services,0,0,0,5,y,0,0,1000,1000,0,1000,0,0,0,0,1451,1451,-451,Valid ABN
48818241785,Birchip RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,y,Social Services,0,0,0,5,y,0,0,0,0,0,0,0,0,0,0,427,427,-427,Valid ABN
47237992535,Birralee Pre School Vermont Inc,VIC,Small,y,Other Education,6,0,3,10,y,120617,1429,249,184288,0,184288,161633,0,0,0,29005,190638,-6350,Valid ABN
58184813589,Birregurra And District Pre School Centre Incorporated,VIC,Small,y,Other Education,1,0,2,35,y,79174,0,41987,121161,3777,124938,90488,0,0,0,32777,123265,1673,Valid ABN
75605254340,Birth for Humankind Limited,VIC,Medium,y,"Economic, Social And Community Development",7,0,4,45,y,0,408472,5263,413735,0,413735,278194,0,0,0,104796,382990,30745,Valid ABN
63985662044,Black Camp Pre-School Centre Inc,VIC,Medium,y,Other Education,10,0,0,16,y,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
51903763953,Black Rock Life Saving Club Inc,VIC,Small,y,Emergency And Relief,0,0,0,50,y,50078,23467,85064,162529,0,162529,0,0,0,0,111066,111066,51463,Valid ABN
20415496537,Black Rock Sports Auxiliary Inc,VIC,Small,y,Other Health Service Delivery,0,0,0,10,y,0,0,0,43927,0,43927,0,0,70000,0,7617,77617,-33690,Valid ABN
57940718998,BLACKBURN RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,y,Social Services,0,0,0,5,y,0,0,6388,6388,0,6388,0,0,0,0,0,0,6388,Valid ABN
52257277810,Blackwood Youth Foundation Inc,VIC,Small,y,Other Education,0,0,0,10,y,0,15497,4609,22462,0,22462,0,0,0,0,68442,68442,-45980,Valid ABN
95083038654,Blairlogie Living And Learning Inc,VIC,Large,y,Social Services,20,40,52,10,y,3744516,48123,0,4353556,12247,4365803,3255932,9372,0,0,938522,4203826,161977,Valid ABN
72456906612,BlazeAid Incorporated,VIC,Medium,y,Emergency And Relief,0,0,1,1830,y,0,623030,0,649758,0,649758,0,0,0,0,992510,992510,-342752,Valid ABN
26700210079,Bliss and Wisdom Foundation Australia Inc.,VIC,Small,y,Social Services,0,0,0,15,y,0,106565,6755,127840,0,127840,0,0,0,0,97771,97771,30069,Valid ABN
76142233207,Blue Dragon Children's Foundation International,VIC,Medium,y,International Activities,0,1,0,10,y,474507,0,22120,496627,0,496627,0,0,0,434980,4115,439095,57532,Valid ABN
82094095468,Bluearth Foundation,VIC,Large,y,Other Health Service Delivery,21,9,21,55,y,315040,454587,185470,2055714,0,2055714,1474822,0,0,0,649927,2124749,-69035,Valid ABN
16209079348,Bluebird House Inc.,VIC,Small,y,Mental Health And Crisis Intervention,0,0,0,7,y,0,3230,10217,13509,0,13509,0,0,0,0,4035,4035,9474,Valid ABN
88160278964,B'Nai B'Rith Australia/New Zealand Incorporated,VIC,Small,y,"Economic, Social And Community Development",0,0,0,20,y,0,250,24487,24838,0,24838,0,0,9500,0,51185,60685,-35847,Valid ABN
71531585464,B'Nai B'Rith Courage To Care (Vic) Inc,VIC,Medium,y,Other Education,1,1,1,90,y,49217,160972,46407,284438,0,284438,82296,0,0,0,240091,322387,-37949,Valid ABN
57684204527,B'Nai B'Rith Parents Home Vic,VIC,Small,y,Housing Activities,1,2,0,10,y,0,0,0,92628,0,92628,28672,0,0,0,65364,94036,-1408,Valid ABN
97619259009,Bnai Brith VIC Inc,VIC,Small,y,"Economic, Social And Community Development",1,1,0,400,y,0,3850,28575,178652,0,178652,84231,0,47403,11146,66102,208882,-30230,Valid ABN
85042717009,Bodhi Yoga Centre Inc,VIC,Small,y,Other Health Service Delivery,0,0,0,5,y,0,1430,5460,22594,0,22594,0,0,0,0,24532,24532,-1938,Valid ABN
